,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
0,37.026276,0.15123326,33.229079999999996,35.661784999999995,40.49994,7.270859,233.37672,264.39407,115.57471000000001,100.18223,0.41541308,1.172012,0.06377664,0.2118864,0.68287945,0.61910284,8.919284,4.8111463,9.183005999999999,4.7413235,0.042883175999999995,1.7814269,1.6254056000000001,0.67589366,3.8780693999999998,1.3141985,-0.7623954000000001,-12.311952,2.6318222999999996,4.739877,866.0456,0.33448428,1128.5651,0.32322654,-101.43304,-0.96267843,1807.7579999999998,0.16144098,-88.18745,-1.0923969,2735.4190000000003,0.11000281599999999,-89.186195,-1.0684216,2.3894062000000003,3.4410627000000003,7.0133634,1.5399842,0.09201190599999999,0.41029727,-0.006037875,-2.1744676,-0.15274970000000002,7.164984,0.043671753,0.00225672,3.6334913,2.7983107999999994,0.1890566,0.14353046,0.16553192,0.27278554
1,27.304914,0.1185985,25.32965,27.202540999999997,29.242563,3.9129123999999997,141.39961,196.48674,58.661983,93.68739000000001,0.8791775,0.7813691999999999,0.22616163,0.714066,1.4956764,1.2695148,13.4325285,6.2952437,12.762088,5.794620500000001,0.040307276,1.8012540000000001,1.4766799,0.7439182,3.8403629999999995,1.1258473,2.5284009999999997,3.3015885000000003,24.645792,0.3910338,609.5473599999999,0.45931554,1347.6239,0.20242594,-43.687687,-1.8257442,1583.0529999999999,0.16885744,-50.10265,-1.4637885,2555.598,0.114018194,-55.47665799999999,-1.2727118999999998,-12.692886999999999,-0.47338632,24.24925,0.30991545,0.07187229,0.46123433,-0.008449856,-1.3007548,-3.900844,10.689734,0.027199894,-0.00015401821000000002,3.5144637000000003,1.1643649999999999,0.6776744,0.5830147,0.19999999,0.27839878
2,26.758732000000002,0.116868906,25.204345999999997,26.780772999999996,28.787928000000004,3.583582,295.8647,460.1115,60.234196,62.91764499999999,0.8702624,0.76956517,0.18170111,0.7649296,1.509298,1.3275968999999999,13.615207,5.999981,11.524844,6.0382023,0.038925685,1.9915148999999999,1.4261631000000001,0.76881886,3.9991574,1.0507118,1.8355397,3.8983274,25.334259,0.38344207,633.17944,0.42299232,1363.8268,0.18881561,-50.111965000000005,-1.6718205000000002,1605.729,0.15989271,-56.528594999999996,-1.371524,2581.7917,0.11990967,-61.746643000000006,-1.2094638,-12.713074,-0.49783048,24.617233,0.2972515,0.07083972,0.50178945,-0.009025433000000001,-1.3872434,-4.581412,12.495289999999999,0.022098637999999997,0.000606709,3.5144637000000003,1.272678,0.5917021,0.5073557,0.22027779,0.34803802
3,26.51012,0.121411905,24.883213,26.39616,27.982603000000005,3.09939,245.47095,345.9186,95.16203,166.0047,0.84658307,0.795396,0.22291379,0.70701474,1.4586275,1.2357136999999998,12.793522,5.4716206,10.317114,4.984653,0.02822022,1.6799775000000001,1.3390733,0.7388509,3.8753276,1.0688823,2.3112836,3.4944620000000004,24.128544,0.39401679999999994,602.41583,0.4517708,1372.0598,0.20908672,-51.179615000000005,-1.6405604999999999,1579.6642,0.15745269,-57.64925,-1.3493342,2531.147,0.11902731,-62.197067000000004,-1.2106443999999998,-12.419934,-0.53098917,24.100111,0.30468792,0.068832114,0.47648808,-0.008785674,-1.2507633999999999,-3.1103942000000004,10.887399,0.03542817,0.0027970076,3.4013605000000005,1.7241380000000002,0.43069765,0.34647322,0.16545454,0.2739729
4,26.225737,0.12325211,24.385853,26.404065999999997,28.348682,3.9628296,200.58559,194.02866,45.477226,59.02126,0.90596336,0.7986746,0.20265743,0.7260923,1.5828527000000001,1.3801953000000002,12.988177,5.863991,11.30757,6.1065435,0.042046774,2.3296437,1.4351237,0.78762597,3.5737364,1.2006222,1.4546603,6.3242364,23.679575,0.4006508,589.3924599999999,0.45370814,1363.3755,0.19766085,-48.04193,-1.7429373,1559.5139,0.15200481,-55.33166,-1.3957448000000001,2525.6716,0.111095205,-60.197280000000006,-1.2387719,-12.31064,-0.5008499,24.208212,0.28657332,0.07276913,0.43515006,-0.0091818115,-1.2486995,-3.2698110000000002,10.830575999999999,0.031470183,0.0020924457,3.264017,1.3705851999999998,0.55365384,0.48971358,0.19924998,0.27549395
5,26.677456,0.10796302,25.034893,26.575241,28.529106,3.494213,222.48106,338.13199999999995,58.790512,110.47383,0.8481208,0.7754435000000001,0.20516762,0.69710064,1.4566223999999999,1.2514546999999998,13.716830999999999,6.3967675999999996,10.571399000000001,5.9502497000000005,0.031623907,2.2619462,1.3746563,0.7650266,4.074226,1.0325568,1.3059343,5.8041352999999996,24.79052,0.37432978,559.4864,0.45878196,1367.8651,0.17514159,-46.39233,-1.7806581000000001,1530.9003,0.15850852,-54.007523,-1.4100828,2499.81,0.12218386,-59.234837,-1.2390146999999998,-13.629683499999999,-0.44330612,25.022423,0.27788123,0.06999183,0.4915877,-0.012492092,-0.9351063000000001,-3.3864900000000002,10.824226,0.029513946,0.0009329216599999999,3.4346104,1.398073,0.54675674,0.43239462,0.19833334,0.3111076
6,27.164354,0.11751287,25.089802,26.846297999999997,29.563315999999997,4.4735146,85.79218,98.31076,45.066174,59.057896,0.9094189,0.7947784999999999,0.21516353,0.7360954000000001,1.5207508,1.3055873,13.54695,6.3137274,12.406075999999999,7.7075759999999995,0.0349272,1.9516832,1.3829883,0.7938565,4.3535595,0.9727345,2.3919241,3.080723,24.986620000000002,0.34042862,555.02716,0.46573487,1357.2264,0.19726110000000002,-47.246190000000006,-1.7629615,1529.1989,0.15364447,-54.1752,-1.4102895,2506.6245,0.11295385,-59.37903000000001,-1.2393231000000002,-12.825072,-0.47852528,24.739212,0.29176262,0.07245289,0.47939149999999997,-0.008456011999999999,-1.2279015,-4.286553,11.4107485,0.026234284,-0.00091431924,3.3341274,1.4067717,0.54322034,0.49076359999999997,0.19454546,0.29433635
7,26.273806,0.10504480000000001,24.542912,26.152374,28.10667,3.5637589,155.25279,299.74197000000004,46.752975,85.99548,0.8833584000000001,0.7679516,0.25870370000000004,0.74513906,1.4261407,1.167437,13.444010999999998,6.338388,11.01171,6.233656,0.03285243,1.8698080000000001,1.3670076,0.7535719,4.0204864,0.9672885,0.99116933,9.056289,25.459959,0.3688093,577.3844,0.46779776,1346.912,0.18515933,-42.29087,-1.8871678,1553.6371,0.16921295,-50.411156,-1.4510223,2543.0725,0.1254152,-56.096924,-1.2533341999999998,-13.543629999999999,-0.45249155,25.869028,0.28315082,0.071359515,0.45650154,-0.010014158,-1.0779506,-2.647393,10.478110000000001,0.036558125,0.0021546257,3.3758442000000004,1.3530444,0.5812963000000001,0.5585134,0.18538462,0.30788645
8,26.62097,0.11313481,24.747304999999997,26.468815000000003,28.819828,4.072523,199.20576,364.88428,105.22198,201.45224,0.86830163,0.7837454,0.20815861,0.71609324,1.4656161,1.2574575000000001,12.44483,4.961113500000001,11.680594000000001,6.435078,0.033816185,1.8057237000000002,1.4491625,0.7657106,3.8645389999999997,1.0726053999999998,1.2078937,6.3931427,23.88624,0.37462035,566.4066,0.47177944,1333.1105,0.1955003,-49.18334,-1.7095077,1546.3513,0.15780874,-56.192840000000004,-1.3848675,2511.6057,0.11222787,-61.06845500000001,-1.2303437,-12.871323,-0.48914975,23.834974,0.31963027,0.06987277,0.48148909999999995,-0.009452593,-1.2423596000000001,-1.8875279999999999,9.081808,0.035841517,0.0022829298000000002,3.1493146,1.2249444,0.61636364,0.47973993,0.225,0.37066725
9,26.661184000000002,0.12146918,24.64858,26.643985999999998,28.939524,4.290943,126.54011000000001,166.35666,57.73301,78.108025,0.9354011000000001,0.79699284,0.22739227,0.7411578000000001,1.6350487,1.4076563999999998,14.02086,6.518568,12.7085285,6.977666,0.04161449,2.1690169999999998,1.4177334,0.7624185,3.6231637,1.1491373,2.5332822999999998,3.252287,25.246107000000002,0.36861566,607.67896,0.45033565,1354.0332,0.19829702,-40.88988,-1.8737311,1585.0328,0.16899170000000002,-47.657463,-1.4885137,2574.4695,0.11140043,-53.59559599999999,-1.2683464,-12.944921,-0.52539283,24.152384,0.31785467,0.06722414,0.5506561,-0.008716197,-1.4343972,-4.7183075,12.775861,0.030853802000000003,0.0005716666300000001,3.3085407999999994,1.5926021000000001,0.5003226,0.3992814,0.15069766,0.21824239
10,26.602602,0.108976945,24.589573,26.506838000000002,28.723951,4.1343784,178.59015,337.44858,50.565517,75.66141999999999,0.91091394,0.81629044,0.19738764,0.73729354,1.5411016000000002,1.3437139999999999,14.794424,8.524308,12.242552,7.3302584,0.029176012,1.5697621000000002,1.3544611999999998,0.7800398000000001,4.0790358,1.005068,2.4855635,3.0423098,25.983047,0.34418568,587.7887599999999,0.4562446,1366.2894,0.18044169,-49.639317,-1.6953044999999998,1563.4451,0.16418411,-56.34975,-1.3811626000000001,2546.0913,0.113724135,-62.29121,-1.1955892,-13.275103,-0.4843955,25.437254,0.29037935,0.07085938,0.44489579999999995,-0.00961636,-1.1740117,-3.3366062999999992,10.813671000000001,0.033698677999999996,0.0015176302,3.3416686,1.2747552,0.5928571,0.59041667,0.21066667,0.31772387
11,27.071367,0.10940467599999999,25.304344,27.054116999999998,28.703018,3.3986739999999998,220.83911,344.60327,65.13079,92.05635,0.9884350000000001,0.759757,0.27002963,0.8325484000000001,1.653461,1.3834313,15.656416,7.1453156,13.666494,7.0549192,0.039919388,2.0563278,1.4206706,0.74726725,3.9017777000000002,1.1322323,3.105436,2.8057516,25.526598,0.4077642,574.413,0.47762394,1343.4337,0.2136902,-41.146114000000004,-1.9090904999999998,1538.0193,0.15968837,-48.19664,-1.5060853,2534.2249,0.10939854,-54.45137,-1.2753353,-12.872214999999999,-0.51930416,24.867844,0.29929295,0.06804394,0.49532396,-0.007763889,-1.3997766999999999,-3.4815199999999997,11.595138,0.023276687,0.0025630856,3.6886528,1.2527403999999998,0.63549995,0.56639624,0.187,0.27007592
12,26.699747,0.09865629,24.922606,26.514522999999997,28.468117,3.5455112,107.72012,112.84271000000001,60.362175,118.58026000000001,1.038103,0.8111381,0.20521474,0.8541040000000001,1.7866933,1.5814786,17.015507,9.641250999999999,12.924754,6.9726796,0.032905575,2.1851678,1.3651738000000002,0.75401825,4.197867,0.95777977,1.20913,7.3080587,24.666922,0.42521194,546.5264,0.46789876,1368.3605,0.19393317,-46.22144,-1.8211118999999998,1511.8787,0.15084305,-53.326209999999996,-1.4659543,2505.6086,0.10710318,-59.87944399999999,-1.2449355,-12.686997999999999,-0.48293248,25.331324,0.26940490000000006,0.07591068,0.41147998,-0.011913028999999999,-0.9767844000000001,-3.9755995000000004,11.551378,0.03256878,-0.00029620979999999997,3.2412965,1.0830325,0.70629627,0.5745539000000001,0.2635,0.48248598
13,26.918676,0.12537125,24.953592,26.46746,28.734837,3.7812443,131.2042,208.68851999999998,43.941257,80.01465,0.9102132,0.7475838,0.23898643,0.8070369000000001,1.5232899,1.2843034,14.7549095,6.6932287,11.040687,5.898339,0.03523866,1.8756806000000001,1.3678628000000002,0.7504837,3.9621084000000004,1.0798166999999999,1.318663,5.1699185,25.28912,0.42126146,583.7271,0.45660982,1360.1831,0.21052541,-43.870213,-1.8157429,1566.3417,0.1543517,-50.607006,-1.4556886999999998,2552.7039,0.10922628,-56.832043000000006,-1.2396126,-13.072712,-0.5190182,25.33805,0.3301095,0.07126832,0.47168297,-0.011300903000000001,-0.9699770000000001,-2.4876432,10.548977,0.031723518,0.0012531139999999998,3.4413767,1.5242679,0.5094737,0.35701206,0.16392857,0.24019839999999998
14,30.795214,0.24651065,24.795862,29.842484999999996,35.689888,10.894026,247.2057,328.4197,104.81135,131.5274,0.5038145,1.147383,0.09168036,0.2710619,0.81331587,0.7216355,9.582107,6.6833076,8.897917999999999,5.756349,0.040229887,1.5179666,1.5471721,0.67665744,2.948339,1.4915642,-0.2624488,-29.202684,11.930391,1.2906541999999999,714.84607,0.43236062,1277.2323,0.2781933,-95.15655,-1.0275651,1665.4231,0.17187597,-91.737625,-1.0175193999999999,2612.1401,0.10917973,-92.83855,-0.9916517,-5.209887,-2.0652044,14.730995000000002,0.8826948,0.07328959,0.5547643,-0.00988063,-1.2150103,-0.52366,6.468107700000001,0.037177525,0.0014948404,2.7750888,2.230844,0.2415942,0.2690866,0.20078124,0.39953232
15,34.48911,0.18943979,30.995511999999998,32.59207,36.637924,5.642412,587.773,754.01276,120.98375,190.43874,0.5434876000000001,1.1505742,0.061812527,0.27505022,0.9739595,0.9121469999999999,12.60506,7.0557833,11.188181,6.751633,0.037372045,1.6637778000000003,1.4888989,0.68967247,5.058751,1.0051053,-0.5779824,-19.696583,10.4406595,1.3946372,682.5555400000001,0.40931416,1157.7406,0.30135497,-111.42191000000001,-0.8570929,1685.7119,0.16883408,-106.80493,-0.8569180000000001,2631.6013,0.09735725,-106.62368000000001,-0.8537481,-7.241721000000001,-1.7649734000000001,15.164635,0.9460495000000001,0.062416732,0.76060295,-0.01773304,-1.0970407,2.4557157000000003,3.732179,0.032929457999999995,0.0055649459999999994,2.8514256000000002,1.9066733,0.2544737,0.2102467,0.27882352,0.6908595000000001
16,32.709095,0.18061723,29.722559999999998,31.261685999999997,34.07502,4.352459,831.5807,839.6443,63.155228,19.131554,1.0311983,0.6827582,0.29479232,0.9207934999999999,1.7276089,1.4328166000000002,12.866856,6.8678484,13.3489,6.5059304000000004,0.03633113,1.5822200000000002,1.3589579999999999,0.7794213000000001,6.1921973,0.6999856,-2.6417634,-5.0273557,16.302197,0.78899795,600.18976,0.37973629999999997,1245.0698,0.23913874,-38.396008,-1.8647141,1656.014,0.15816405,-46.700714000000005,-1.3213243000000001,2628.3545,0.0934577,-48.069320000000005,-1.2634391999999999,-13.738101,-0.8809325000000001,23.561104,0.52838314,0.059455622,0.6197316999999999,-0.02849579,-0.78301185,-3.337457,11.67128,-0.0074616265000000005,0.0005725742,5.1752925,2.023609,0.41,0.34602505,0.06909091,0.050173253
17,28.95727,0.18174861,26.049648,27.833235,31.150496999999998,5.100849,280.123,367.70752000000005,103.10901,166.12913999999998,0.9396034,0.8721646000000001,0.12350012,0.7353228,1.6523706000000002,1.5288705,15.079799,8.713453,13.641101999999998,7.912205999999999,0.035304237,2.147091,1.2157907,0.8058081,5.35789,0.8198979,2.2402022,4.0437737,23.467701,0.50373787,626.1431,0.41451170000000004,1336.3254,0.22055827,-58.84400600000001,-1.4994326999999998,1613.3928,0.14998068,-64.3112,-1.266202,2614.278,0.115457535,-67.82189,-1.1652637,-13.548754,-0.6559754,24.3019,0.40411909999999995,0.070028946,0.5305034000000001,-0.016295224,-0.89936537,-1.2627667,7.6028924,0.026880262000000002,0.0015877371,2.7638854999999998,0.84365934,0.861875,0.7476898,0.38639998,0.6879063
18,26.235338,0.11794866,24.437294,25.742819,27.895231,3.4579372000000004,125.80572,134.55161999999999,29.152874,34.628128000000004,0.9799373,0.7219526999999999,0.25414103,0.9050771999999999,1.5803931,1.326252,13.757889000000002,6.44928,11.335655000000001,7.222247,0.029207056000000002,2.0538673,1.2974595,0.7638614,4.4818845000000005,0.8876609000000001,-0.05826028,-137.2965,24.651834,0.40429744,570.1297599999999,0.45993274,1381.858,0.18720023,-39.99828,-1.9691811999999997,1535.8655,0.15813039999999998,-48.270958,-1.50136,2528.2470000000003,0.1260931,-54.188495999999994,-1.2829796999999998,-14.055814000000002,-0.44281793,25.492493,0.28899586,0.07223163,0.47309625,-0.012734572,-0.9203800999999999,-2.0945485,9.374264,0.028741637,0.0012431203,3.3085407999999994,1.2329823,0.64416665,0.60680455,0.20969695,0.22569065
19,28.193375,0.18711629999999999,24.219382999999997,26.437915999999998,31.862517999999998,7.643135000000001,411.83707000000004,603.17053,57.736668,74.22343000000001,0.8457488999999999,0.77162737,0.17266387,0.722384,1.448245,1.2755811000000001,13.475709,6.882157,12.129565,7.190334299999999,0.033353876,1.7304354,1.2975134,0.79995435,4.921565,0.8360599,0.6902191999999999,13.797260999999999,23.47801,0.46657383,556.255,0.42949438,1348.8569,0.21691597,-55.713226,-1.5513353,1553.5377,0.16254884,-62.106255000000004,-1.2726551000000002,2553.9358,0.10449233,-67.23292,-1.1281786,-14.109016,-0.6108836,25.458569,0.3934172,0.061663352000000005,0.5422123999999999,-0.016720861,-1.0312169,-2.2855062000000004,9.550823,0.02766654,0.0011607569,3.6463375,1.2285807,0.5992105,0.46889225,0.23709676,0.44566143
20,33.865147,0.18576194,30.450771000000003,32.042792999999996,34.71197,4.2612,693.13525,710.70886,66.083084,60.585007,0.95765966,0.76040983,0.25279105,0.7774232,1.5991773999999999,1.3463863,13.4898615,6.472462999999999,15.506893,7.7822320000000005,0.031371154,1.607155,1.3986766000000002,0.7701865999999999,6.400099,0.67023,0.5888960999999999,24.099554,15.18847,0.9433268,602.4074,0.42180340000000005,1175.1328,0.26089835,-46.212288,-1.5641388,1684.9579,0.15626109,-50.726955,-1.2218717,2641.2488,0.10019309,-50.099625,-1.2285948999999998,-12.070022,-1.0418835,19.404781,0.7215643,0.058354862,0.5624334,-0.022453777,-0.8293379000000001,-1.1135454,7.757996,0.0063923006,0.0010658881,5.007153,2.1645021,0.38,0.26485217,0.08272727,0.066618435
